Record Length,15000,,Source,CH1
Sample Interval,100000.0000000000000,,Second,Volt
,,,-378000000.000000000000,0.28000
,,,-377900000.000000000000,0.40000
,,,-377800000.000000000000,0.36000
,,,-377700000.000000000000,0.32000
,,,-377600000.000000000000,0.36000
,,,-377500000.000000000000,0.36000
,,,-377400000.000000000000,0.36000
,,,-377300000.000000000000,0.36000
,,,-377200000.000000000000,0.36000
,,,-377100000.000000000000,0.36000
,,,-377000000.000000000000,0.32000
,,,-376900000.000000000000,0.36000
,,,-376800000.000000000000,0.36000
,,,-376700000.000000000000,0.32000
,,,-376600000.000000000000,0.36000
,,,-376500000.000000000000,0.32000
,,,-376400000.000000000000,0.32000
,,,-376300000.000000000000,0.32000
,,,-376200000.000000000000,0.32000
,,,-376100000.000000000000,0.28000
,,,-376000000.000000000000,0.32000
,,,-375900000.000000000000,0.32000
,,,-375800000.000000000000,0.36000
,,,-375700000.000000000000,0.28000
,,,-375600000.000000000000,0.36000
,,,-375500000.000000000000,0.36000
,,,-375400000.000000000000,0.32000
,,,-375300000.000000000000,0.36000
,,,-375200000.000000000000,0.28000
,,,-375100000.000000000000,0.28000
,,,-375000000.000000000000,0.36000
,,,-374900000.000000000000,0.32000
,,,-374800000.000000000000,0.36000
,,,-374700000.000000000000,0.36000
,,,-374600000.000000000000,0.32000
,,,-374500000.000000000000,0.36000
,,,-374400000.000000000000,0.36000
,,,-374300000.000000000000,0.32000
,,,-374200000.000000000000,0.36000
,,,-374100000.000000000000,0.32000
,,,-374000000.000000000000,0.32000
,,,-373900000.000000000000,0.36000
,,,-373800000.000000000000,0.36000
,,,-373700000.000000000000,0.40000
,,,-373600000.000000000000,0.32000
,,,-373500000.000000000000,0.36000
,,,-373400000.000000000000,0.32000
,,,-373300000.000000000000,0.32000
,,,-373200000.000000000000,0.36000
,,,-373100000.000000000000,0.32000
,,,-373000000.000000000000,0.32000
,,,-372900000.000000000000,0.32000
,,,-372800000.000000000000,0.32000
,,,-372700000.000000000000,0.32000
,,,-372600000.000000000000,0.36000
,,,-372500000.000000000000,0.32000
,,,-372400000.000000000000,0.36000
,,,-372300000.000000000000,0.36000
,,,-372200000.000000000000,0.32000
,,,-372100000.000000000000,0.36000
,,,-372000000.000000000000,0.32000
,,,-371900000.000000000000,0.28000
,,,-371800000.000000000000,0.28000
,,,-371700000.000000000000,0.36000
,,,-371600000.000000000000,0.32000
,,,-371500000.000000000000,0.28000
,,,-371400000.000000000000,0.32000
,,,-371300000.000000000000,0.32000
,,,-371200000.000000000000,0.32000
,,,-371100000.000000000000,0.32000
,,,-371000000.000000000000,0.32000
,,,-370900000.000000000000,0.36000
,,,-370800000.000000000000,0.32000
,,,-370700000.000000000000,0.36000
,,,-370600000.000000000000,0.36000
,,,-370500000.000000000000,0.40000
,,,-370400000.000000000000,0.28000
,,,-370300000.000000000000,0.32000
,,,-370200000.000000000000,0.36000
,,,-370100000.000000000000,0.36000
,,,-370000000.000000000000,0.32000
,,,-369900000.000000000000,0.36000
,,,-369800000.000000000000,0.36000
,,,-369700000.000000000000,0.32000
,,,-369600000.000000000000,0.28000
,,,-369500000.000000000000,0.36000
,,,-369400000.000000000000,0.32000
,,,-369300000.000000000000,0.32000
,,,-369200000.000000000000,0.28000
,,,-369100000.000000000000,0.36000
,,,-369000000.000000000000,0.36000
,,,-368900000.000000000000,0.32000
,,,-368800000.000000000000,0.36000
,,,-368700000.000000000000,0.36000
,,,-368600000.000000000000,0.32000
,,,-368500000.000000000000,0.32000
,,,-368400000.000000000000,0.36000
,,,-368300000.000000000000,0.36000
,,,-368200000.000000000000,0.36000
,,,-368100000.000000000000,0.36000
,,,-368000000.000000000000,0.32000
,,,-367900000.000000000000,0.36000
,,,-367800000.000000000000,0.28000
,,,-367700000.000000000000,0.28000
,,,-367600000.000000000000,0.24000
,,,-367500000.000000000000,0.32000
,,,-367400000.000000000000,0.36000
,,,-367300000.000000000000,0.36000
,,,-367200000.000000000000,0.36000
,,,-367100000.000000000000,0.36000
,,,-367000000.000000000000,0.36000
,,,-366900000.000000000000,0.32000
,,,-366800000.000000000000,0.32000
,,,-366700000.000000000000,0.36000
,,,-366600000.000000000000,0.36000
,,,-366500000.000000000000,0.28000
,,,-366400000.000000000000,0.32000
,,,-366300000.000000000000,0.36000
,,,-366200000.000000000000,0.32000
,,,-366100000.000000000000,0.32000
,,,-366000000.000000000000,0.32000
,,,-365900000.000000000000,0.32000
,,,-365800000.000000000000,0.36000
,,,-365700000.000000000000,0.32000
,,,-365600000.000000000000,0.28000
,,,-365500000.000000000000,0.36000
,,,-365400000.000000000000,0.32000
,,,-365300000.000000000000,0.32000
,,,-365200000.000000000000,0.40000
,,,-365100000.000000000000,0.40000
,,,-365000000.000000000000,0.32000
,,,-364900000.000000000000,0.36000
,,,-364800000.000000000000,0.48000
,,,-364700000.000000000000,0.32000
,,,-364600000.000000000000,0.28000
,,,-364500000.000000000000,0.36000
,,,-364400000.000000000000,0.36000
,,,-364300000.000000000000,0.32000
,,,-364200000.000000000000,0.40000
,,,-364100000.000000000000,0.32000
,,,-364000000.000000000000,0.32000
,,,-363900000.000000000000,0.36000
,,,-363800000.000000000000,0.36000
,,,-363700000.000000000000,0.36000
,,,-363600000.000000000000,0.28000
,,,-363500000.000000000000,0.32000
,,,-363400000.000000000000,0.40000
,,,-363300000.000000000000,0.36000
,,,-363200000.000000000000,0.32000
,,,-363100000.000000000000,0.36000
,,,-363000000.000000000000,0.28000
,,,-362900000.000000000000,0.28000
,,,-362800000.000000000000,0.36000
,,,-362700000.000000000000,0.32000
,,,-362600000.000000000000,0.32000
,,,-362500000.000000000000,0.36000
,,,-362400000.000000000000,0.36000
,,,-362300000.000000000000,0.32000
,,,-362200000.000000000000,0.32000
,,,-362100000.000000000000,0.28000
,,,-362000000.000000000000,0.32000
,,,-361900000.000000000000,0.32000
,,,-361800000.000000000000,0.40000
,,,-361700000.000000000000,0.36000
,,,-361600000.000000000000,0.36000
,,,-361500000.000000000000,0.36000
,,,-361400000.000000000000,0.32000
,,,-361300000.000000000000,0.32000
,,,-361200000.000000000000,0.32000
,,,-361100000.000000000000,0.32000
,,,-361000000.000000000000,0.32000
,,,-360900000.000000000000,0.28000
,,,-360800000.000000000000,0.32000
,,,-360700000.000000000000,0.36000
,,,-360600000.000000000000,0.36000
,,,-360500000.000000000000,0.32000
,,,-360400000.000000000000,0.36000
,,,-360300000.000000000000,0.36000
,,,-360200000.000000000000,0.36000
,,,-360100000.000000000000,0.36000
,,,-360000000.000000000000,0.36000
,,,-359900000.000000000000,0.36000
,,,-359800000.000000000000,0.36000
,,,-359700000.000000000000,0.28000
,,,-359600000.000000000000,0.28000
,,,-359500000.000000000000,0.32000
,,,-359400000.000000000000,0.32000
,,,-359300000.000000000000,0.32000
,,,-359200000.000000000000,0.36000
,,,-359100000.000000000000,0.32000
,,,-359000000.000000000000,0.28000
,,,-358900000.000000000000,0.36000
,,,-358800000.000000000000,0.32000
,,,-358700000.000000000000,0.36000
,,,-358600000.000000000000,0.32000
,,,-358500000.000000000000,0.32000
,,,-358400000.000000000000,0.28000
,,,-358300000.000000000000,0.32000
,,,-358200000.000000000000,0.36000
,,,-358100000.000000000000,0.32000
,,,-358000000.000000000000,0.32000
,,,-357900000.000000000000,0.36000
,,,-357800000.000000000000,0.32000
,,,-357700000.000000000000,0.36000
,,,-357600000.000000000000,0.32000
,,,-357500000.000000000000,0.32000
,,,-357400000.000000000000,0.36000
,,,-357300000.000000000000,0.32000
,,,-357200000.000000000000,0.32000
,,,-357100000.000000000000,0.36000
,,,-357000000.000000000000,0.28000
,,,-356900000.000000000000,0.32000
,,,-356800000.000000000000,0.28000
,,,-356700000.000000000000,0.36000
,,,-356600000.000000000000,0.32000
,,,-356500000.000000000000,0.32000
,,,-356400000.000000000000,0.32000
,,,-356300000.000000000000,0.36000
,,,-356200000.000000000000,0.32000
,,,-356100000.000000000000,0.36000
,,,-356000000.000000000000,0.36000
,,,-355900000.000000000000,0.36000
,,,-355800000.000000000000,0.28000
,,,-355700000.000000000000,0.36000
,,,-355600000.000000000000,0.36000
,,,-355500000.000000000000,0.36000
,,,-355400000.000000000000,0.36000
,,,-355300000.000000000000,0.24000
,,,-355200000.000000000000,0.32000
,,,-355100000.000000000000,0.32000
,,,-355000000.000000000000,0.40000
,,,-354900000.000000000000,0.28000
,,,-354800000.000000000000,0.36000
,,,-354700000.000000000000,0.32000
,,,-354600000.000000000000,0.36000
,,,-354500000.000000000000,0.28000
,,,-354400000.000000000000,0.36000
,,,-354300000.000000000000,0.32000
,,,-354200000.000000000000,0.36000
,,,-354100000.000000000000,0.32000
,,,-354000000.000000000000,0.28000
,,,-353900000.000000000000,0.32000
,,,-353800000.000000000000,0.36000
,,,-353700000.000000000000,0.28000
,,,-353600000.000000000000,0.28000
,,,-353500000.000000000000,0.32000
,,,-353400000.000000000000,0.32000
,,,-353300000.000000000000,0.36000
,,,-353200000.000000000000,0.28000
,,,-353100000.000000000000,0.36000
,,,-353000000.000000000000,0.32000
,,,-352900000.000000000000,0.36000
,,,-352800000.000000000000,0.32000
,,,-352700000.000000000000,0.32000
,,,-352600000.000000000000,0.36000
,,,-352500000.000000000000,0.36000
,,,-352400000.000000000000,0.32000
,,,-352300000.000000000000,0.32000
,,,-352200000.000000000000,0.28000
,,,-352100000.000000000000,0.32000
,,,-352000000.000000000000,0.28000
,,,-351900000.000000000000,0.32000
,,,-351800000.000000000000,0.32000
,,,-351700000.000000000000,0.36000
,,,-351600000.000000000000,0.36000
,,,-351500000.000000000000,0.32000
,,,-351400000.000000000000,0.32000
,,,-351300000.000000000000,0.32000
,,,-351200000.000000000000,0.28000
,,,-351100000.000000000000,0.28000
,,,-351000000.000000000000,0.36000
,,,-350900000.000000000000,0.32000
,,,-350800000.000000000000,0.32000
,,,-350700000.000000000000,0.28000
,,,-350600000.000000000000,0.36000
,,,-350500000.000000000000,0.32000
,,,-350400000.000000000000,0.28000
,,,-350300000.000000000000,0.32000
,,,-350200000.000000000000,0.32000
,,,-350100000.000000000000,0.32000
,,,-350000000.000000000000,0.36000
,,,-349900000.000000000000,0.32000
,,,-349800000.000000000000,0.32000
,,,-349700000.000000000000,0.40000
,,,-349600000.000000000000,0.28000
,,,-349500000.000000000000,0.28000
,,,-349400000.000000000000,0.36000
,,,-349300000.000000000000,0.28000
,,,-349200000.000000000000,0.28000
,,,-349100000.000000000000,0.28000
,,,-349000000.000000000000,0.32000
,,,-348900000.000000000000,0.32000
,,,-348800000.000000000000,0.28000
,,,-348700000.000000000000,0.36000
,,,-348600000.000000000000,0.32000
,,,-348500000.000000000000,0.32000
,,,-348400000.000000000000,0.32000
,,,-348300000.000000000000,0.32000
,,,-348200000.000000000000,0.32000
,,,-348100000.000000000000,0.36000
,,,-348000000.000000000000,0.32000
,,,-347900000.000000000000,0.32000
,,,-347800000.000000000000,0.32000
,,,-347700000.000000000000,0.28000
,,,-347600000.000000000000,0.32000
,,,-347500000.000000000000,0.32000
,,,-347400000.000000000000,0.32000
,,,-347300000.000000000000,0.36000
,,,-347200000.000000000000,0.32000
,,,-347100000.000000000000,0.32000
,,,-347000000.000000000000,0.36000
,,,-346900000.000000000000,0.32000
,,,-346800000.000000000000,0.32000
,,,-346700000.000000000000,0.36000
,,,-346600000.000000000000,0.32000
,,,-346500000.000000000000,0.32000
,,,-346400000.000000000000,0.36000
,,,-346300000.000000000000,0.36000
,,,-346200000.000000000000,0.32000
,,,-346100000.000000000000,0.36000
,,,-346000000.000000000000,0.32000
,,,-345900000.000000000000,0.28000
,,,-345800000.000000000000,0.28000
,,,-345700000.000000000000,0.28000
,,,-345600000.000000000000,0.32000
,,,-345500000.000000000000,0.28000
,,,-345400000.000000000000,0.32000
,,,-345300000.000000000000,0.32000
,,,-345200000.000000000000,0.40000
,,,-345100000.000000000000,0.40000
,,,-345000000.000000000000,0.32000
,,,-344900000.000000000000,0.32000
,,,-344800000.000000000000,0.36000
,,,-344700000.000000000000,0.32000
,,,-344600000.000000000000,0.28000
,,,-344500000.000000000000,0.28000
,,,-344400000.000000000000,0.32000
,,,-344300000.000000000000,0.32000
,,,-344200000.000000000000,0.32000
,,,-344100000.000000000000,0.32000
,,,-344000000.000000000000,0.32000
,,,-343900000.000000000000,0.32000
,,,-343800000.000000000000,0.36000
,,,-343700000.000000000000,0.28000
,,,-343600000.000000000000,0.32000
,,,-343500000.000000000000,0.32000
,,,-343400000.000000000000,0.28000
,,,-343300000.000000000000,0.36000
,,,-343200000.000000000000,0.28000
,,,-343100000.000000000000,0.32000
,,,-343000000.000000000000,0.28000
,,,-342900000.000000000000,0.36000
,,,-342800000.000000000000,0.36000
,,,-342700000.000000000000,0.36000
,,,-342600000.000000000000,0.28000
,,,-342500000.000000000000,0.36000
,,,-342400000.000000000000,0.36000
,,,-342300000.000000000000,0.28000
,,,-342200000.000000000000,0.36000
,,,-342100000.000000000000,0.36000
,,,-342000000.000000000000,0.32000
,,,-341900000.000000000000,0.28000
,,,-341800000.000000000000,0.32000
,,,-341700000.000000000000,0.32000
,,,-341600000.000000000000,0.28000
,,,-341500000.000000000000,0.28000
,,,-341400000.000000000000,0.32000
,,,-341300000.000000000000,0.24000
,,,-341200000.000000000000,0.32000
,,,-341100000.000000000000,0.28000
,,,-341000000.000000000000,0.32000
,,,-340900000.000000000000,0.28000
,,,-340800000.000000000000,0.36000
,,,-340700000.000000000000,0.36000
,,,-340600000.000000000000,0.32000
,,,-340500000.000000000000,0.28000
,,,-340400000.000000000000,0.36000
,,,-340300000.000000000000,0.32000
,,,-340200000.000000000000,0.40000
,,,-340100000.000000000000,0.40000
,,,-340000000.000000000000,0.28000
,,,-339900000.000000000000,0.36000
,,,-339800000.000000000000,0.32000
,,,-339700000.000000000000,0.36000
,,,-339600000.000000000000,0.32000
,,,-339500000.000000000000,0.28000
,,,-339400000.000000000000,0.32000
,,,-339300000.000000000000,0.28000
,,,-339200000.000000000000,0.28000
,,,-339100000.000000000000,0.40000
,,,-339000000.000000000000,0.32000
,,,-338900000.000000000000,0.28000
,,,-338800000.000000000000,0.28000
,,,-338700000.000000000000,0.28000
,,,-338600000.000000000000,0.28000
,,,-338500000.000000000000,0.32000
,,,-338400000.000000000000,0.32000
,,,-338300000.000000000000,0.32000
,,,-338200000.000000000000,0.32000
,,,-338100000.000000000000,0.32000
,,,-338000000.000000000000,0.32000
,,,-337900000.000000000000,0.28000
,,,-337800000.000000000000,0.32000
,,,-337700000.000000000000,0.32000
,,,-337600000.000000000000,0.24000
,,,-337500000.000000000000,0.36000
,,,-337400000.000000000000,0.28000
,,,-337300000.000000000000,0.36000
,,,-337200000.000000000000,0.28000
,,,-337100000.000000000000,0.32000
,,,-337000000.000000000000,0.28000
,,,-336900000.000000000000,0.40000
,,,-336800000.000000000000,0.32000
,,,-336700000.000000000000,0.32000
,,,-336600000.000000000000,0.32000
,,,-336500000.000000000000,0.32000
,,,-336400000.000000000000,0.32000
,,,-336300000.000000000000,0.28000
,,,-336200000.000000000000,0.28000
,,,-336100000.000000000000,0.36000
,,,-336000000.000000000000,0.28000
,,,-335900000.000000000000,0.36000
,,,-335800000.000000000000,0.32000
,,,-335700000.000000000000,0.32000
,,,-335600000.000000000000,0.28000
,,,-335500000.000000000000,0.36000
,,,-335400000.000000000000,0.28000
,,,-335300000.000000000000,0.28000
,,,-335200000.000000000000,0.36000
,,,-335100000.000000000000,0.36000
,,,-335000000.000000000000,0.32000
,,,-334900000.000000000000,0.36000
,,,-334800000.000000000000,0.32000
,,,-334700000.000000000000,0.32000
,,,-334600000.000000000000,0.28000
,,,-334500000.000000000000,0.28000
,,,-334400000.000000000000,0.28000
,,,-334300000.000000000000,0.32000
,,,-334200000.000000000000,0.32000
,,,-334100000.000000000000,0.32000
,,,-334000000.000000000000,0.28000
,,,-333900000.000000000000,0.32000
,,,-333800000.000000000000,0.28000
,,,-333700000.000000000000,0.28000
,,,-333600000.000000000000,0.36000
,,,-333500000.000000000000,0.32000
,,,-333400000.000000000000,0.32000
,,,-333300000.000000000000,0.28000
,,,-333200000.000000000000,0.32000
,,,-333100000.000000000000,0.32000
,,,-333000000.000000000000,0.32000
,,,-332900000.000000000000,0.28000
,,,-332800000.000000000000,0.32000
,,,-332700000.000000000000,0.28000
,,,-332600000.000000000000,0.32000
,,,-332500000.000000000000,0.32000
,,,-332400000.000000000000,0.28000
,,,-332300000.000000000000,0.32000
,,,-332200000.000000000000,0.32000
,,,-332100000.000000000000,0.32000
,,,-332000000.000000000000,0.28000
,,,-331900000.000000000000,0.32000
,,,-331800000.000000000000,0.36000
,,,-331700000.000000000000,0.32000
,,,-331600000.000000000000,0.36000
,,,-331500000.000000000000,0.36000
,,,-331400000.000000000000,0.36000
,,,-331300000.000000000000,0.32000
,,,-331200000.000000000000,0.28000
,,,-331100000.000000000000,0.36000
,,,-331000000.000000000000,0.32000
,,,-330900000.000000000000,0.36000
,,,-330800000.000000000000,0.28000
,,,-330700000.000000000000,0.24000
,,,-330600000.000000000000,0.32000
,,,-330500000.000000000000,0.32000
,,,-330400000.000000000000,0.32000
,,,-330300000.000000000000,0.32000
,,,-330200000.000000000000,0.28000
,,,-330100000.000000000000,0.28000
,,,-330000000.000000000000,0.36000
,,,-329900000.000000000000,0.36000
,,,-329800000.000000000000,0.28000
,,,-329700000.000000000000,0.32000
,,,-329600000.000000000000,0.32000
,,,-329500000.000000000000,0.36000
,,,-329400000.000000000000,0.32000
,,,-329300000.000000000000,0.28000
,,,-329200000.000000000000,0.32000
,,,-329100000.000000000000,0.32000
,,,-329000000.000000000000,0.40000
,,,-328900000.000000000000,0.28000
,,,-328800000.000000000000,0.32000
,,,-328700000.000000000000,0.28000
,,,-328600000.000000000000,0.32000
,,,-328500000.000000000000,0.32000
,,,-328400000.000000000000,0.32000
,,,-328300000.000000000000,0.36000
,,,-328200000.000000000000,0.32000
,,,-328100000.000000000000,0.32000
,,,-328000000.000000000000,0.32000
,,,-327900000.000000000000,0.28000
,,,-327800000.000000000000,0.32000
,,,-327700000.000000000000,0.24000
,,,-327600000.000000000000,0.32000
,,,-327500000.000000000000,0.32000
,,,-327400000.000000000000,0.32000
,,,-327300000.000000000000,0.32000
,,,-327200000.000000000000,0.28000
,,,-327100000.000000000000,0.28000
,,,-327000000.000000000000,0.32000
,,,-326900000.000000000000,0.32000
,,,-326800000.000000000000,0.32000
,,,-326700000.000000000000,0.28000
,,,-326600000.000000000000,0.28000
,,,-326500000.000000000000,0.28000
,,,-326400000.000000000000,0.32000
,,,-326300000.000000000000,0.32000
,,,-326200000.000000000000,0.32000
,,,-326100000.000000000000,0.32000
,,,-326000000.000000000000,0.32000
,,,-325900000.000000000000,0.28000
,,,-325800000.000000000000,0.36000
,,,-325700000.000000000000,0.28000
,,,-325600000.000000000000,0.28000
,,,-325500000.000000000000,0.36000
,,,-325400000.000000000000,0.28000
,,,-325300000.000000000000,0.28000
,,,-325200000.000000000000,0.32000
,,,-325100000.000000000000,0.32000
,,,-325000000.000000000000,0.28000
,,,-324900000.000000000000,0.32000
,,,-324800000.000000000000,0.32000
,,,-324700000.000000000000,0.32000
,,,-324600000.000000000000,0.28000
,,,-324500000.000000000000,0.28000
,,,-324400000.000000000000,0.28000
,,,-324300000.000000000000,0.28000
,,,-324200000.000000000000,0.28000
,,,-324100000.000000000000,0.28000
,,,-324000000.000000000000,0.32000
,,,-323900000.000000000000,0.36000
,,,-323800000.000000000000,0.36000
,,,-323700000.000000000000,0.36000
,,,-323600000.000000000000,0.28000
,,,-323500000.000000000000,0.32000
,,,-323400000.000000000000,0.32000
,,,-323300000.000000000000,0.32000
,,,-323200000.000000000000,0.32000
,,,-323100000.000000000000,0.36000
,,,-323000000.000000000000,0.36000
,,,-322900000.000000000000,0.32000
,,,-322800000.000000000000,0.28000
,,,-322700000.000000000000,0.32000
,,,-322600000.000000000000,0.32000
,,,-322500000.000000000000,0.32000
,,,-322400000.000000000000,0.32000
,,,-322300000.000000000000,0.28000
,,,-322200000.000000000000,0.28000
,,,-322100000.000000000000,0.28000
,,,-322000000.000000000000,0.40000
,,,-321900000.000000000000,0.28000
,,,-321800000.000000000000,0.36000
,,,-321700000.000000000000,0.28000
,,,-321600000.000000000000,0.28000
,,,-321500000.000000000000,0.36000
,,,-321400000.000000000000,0.28000
,,,-321300000.000000000000,0.28000
,,,-321200000.000000000000,0.36000
,,,-321100000.000000000000,0.32000
,,,-321000000.000000000000,0.28000
,,,-320900000.000000000000,0.28000
,,,-320800000.000000000000,0.32000
,,,-320700000.000000000000,0.32000
,,,-320600000.000000000000,0.32000
,,,-320500000.000000000000,0.32000
,,,-320400000.000000000000,0.32000
,,,-320300000.000000000000,0.28000
,,,-320200000.000000000000,0.28000
,,,-320100000.000000000000,0.28000
,,,-320000000.000000000000,0.28000
,,,-319900000.000000000000,0.28000
,,,-319800000.000000000000,0.32000
,,,-319700000.000000000000,0.32000
,,,-319600000.000000000000,0.28000
,,,-319500000.000000000000,0.36000
,,,-319400000.000000000000,0.28000
,,,-319300000.000000000000,0.28000
,,,-319200000.000000000000,0.28000
,,,-319100000.000000000000,0.28000
,,,-319000000.000000000000,0.32000
,,,-318900000.000000000000,0.32000
,,,-318800000.000000000000,0.28000
,,,-318700000.000000000000,0.32000
,,,-318600000.000000000000,0.32000
,,,-318500000.000000000000,0.32000
,,,-318400000.000000000000,0.32000
,,,-318300000.000000000000,0.28000
,,,-318200000.000000000000,0.32000
,,,-318100000.000000000000,0.32000
,,,-318000000.000000000000,0.32000
,,,-317900000.000000000000,0.32000
,,,-317800000.000000000000,0.28000
,,,-317700000.000000000000,0.32000
,,,-317600000.000000000000,0.28000
,,,-317500000.000000000000,0.28000
,,,-317400000.000000000000,0.28000
,,,-317300000.000000000000,0.28000
,,,-317200000.000000000000,0.32000
,,,-317100000.000000000000,0.32000
,,,-317000000.000000000000,0.32000
,,,-316900000.000000000000,0.32000
,,,-316800000.000000000000,0.32000
,,,-316700000.000000000000,0.32000
,,,-316600000.000000000000,0.32000
,,,-316500000.000000000000,0.28000
,,,-316400000.000000000000,0.28000
,,,-316300000.000000000000,0.32000
,,,-316200000.000000000000,0.32000
,,,-316100000.000000000000,0.28000
,,,-316000000.000000000000,0.32000
,,,-315900000.000000000000,0.32000
,,,-315800000.000000000000,0.32000
,,,-315700000.000000000000,0.32000
,,,-315600000.000000000000,0.40000
,,,-315500000.000000000000,0.32000
,,,-315400000.000000000000,0.32000
,,,-315300000.000000000000,0.28000
,,,-315200000.000000000000,0.32000
,,,-315100000.000000000000,0.32000
,,,-315000000.000000000000,0.32000
,,,-314900000.000000000000,0.28000
,,,-314800000.000000000000,0.36000
,,,-314700000.000000000000,0.32000
,,,-314600000.000000000000,0.28000
,,,-314500000.000000000000,0.28000
,,,-314400000.000000000000,0.28000
,,,-314300000.000000000000,0.24000
,,,-314200000.000000000000,0.36000
,,,-314100000.000000000000,0.32000
,,,-314000000.000000000000,0.32000
,,,-313900000.000000000000,0.32000
,,,-313800000.000000000000,0.28000
,,,-313700000.000000000000,0.28000
,,,-313600000.000000000000,0.28000
,,,-313500000.000000000000,0.28000
,,,-313400000.000000000000,0.28000
,,,-313300000.000000000000,0.28000
,,,-313200000.000000000000,0.32000
,,,-313100000.000000000000,0.36000
,,,-313000000.000000000000,0.28000
,,,-312900000.000000000000,0.32000
,,,-312800000.000000000000,0.28000
,,,-312700000.000000000000,0.28000
,,,-312600000.000000000000,0.32000
,,,-312500000.000000000000,0.24000
,,,-312400000.000000000000,0.28000
,,,-312300000.000000000000,0.28000
,,,-312200000.000000000000,0.32000
,,,-312100000.000000000000,0.36000
,,,-312000000.000000000000,0.32000
,,,-311900000.000000000000,0.24000
,,,-311800000.000000000000,0.32000
,,,-311700000.000000000000,0.28000
,,,-311600000.000000000000,0.32000
,,,-311500000.000000000000,0.32000
,,,-311400000.000000000000,0.32000
,,,-311300000.000000000000,0.32000
,,,-311200000.000000000000,0.32000
,,,-311100000.000000000000,0.32000
,,,-311000000.000000000000,0.36000
,,,-310900000.000000000000,0.28000
,,,-310800000.000000000000,0.32000
,,,-310700000.000000000000,0.32000
,,,-310600000.000000000000,0.32000
,,,-310500000.000000000000,0.28000
,,,-310400000.000000000000,0.28000
,,,-310300000.000000000000,0.28000
,,,-310200000.000000000000,0.28000
,,,-310100000.000000000000,0.28000
,,,-310000000.000000000000,0.28000
,,,-309900000.000000000000,0.36000
,,,-309800000.000000000000,0.28000
,,,-309700000.000000000000,0.28000
,,,-309600000.000000000000,0.32000
,,,-309500000.000000000000,0.32000
,,,-309400000.000000000000,0.28000
,,,-309300000.000000000000,0.32000
,,,-309200000.000000000000,0.28000
,,,-309100000.000000000000,0.28000
,,,-309000000.000000000000,0.28000
,,,-308900000.000000000000,0.32000
,,,-308800000.000000000000,0.28000
,,,-308700000.000000000000,0.28000
,,,-308600000.000000000000,0.32000
,,,-308500000.000000000000,0.28000
,,,-308400000.000000000000,0.36000
,,,-308300000.000000000000,0.28000
,,,-308200000.000000000000,0.28000
,,,-308100000.000000000000,0.32000
,,,-308000000.000000000000,0.32000
,,,-307900000.000000000000,0.24000
,,,-307800000.000000000000,0.28000
,,,-307700000.000000000000,0.28000
,,,-307600000.000000000000,0.28000
,,,-307500000.000000000000,0.32000
,,,-307400000.000000000000,0.24000
,,,-307300000.000000000000,0.28000
,,,-307200000.000000000000,0.28000
,,,-307100000.000000000000,0.32000
,,,-307000000.000000000000,0.32000
,,,-306900000.000000000000,0.28000
,,,-306800000.000000000000,0.28000
,,,-306700000.000000000000,0.24000
,,,-306600000.000000000000,0.32000
,,,-306500000.000000000000,0.32000
,,,-306400000.000000000000,0.32000
,,,-306300000.000000000000,0.28000
,,,-306200000.000000000000,0.28000
,,,-306100000.000000000000,0.32000
,,,-306000000.000000000000,0.28000
,,,-305900000.000000000000,0.28000
,,,-305800000.000000000000,0.32000
,,,-305700000.000000000000,0.28000
,,,-305600000.000000000000,0.28000
,,,-305500000.000000000000,0.32000
,,,-305400000.000000000000,0.28000
,,,-305300000.000000000000,0.32000
,,,-305200000.000000000000,0.28000
,,,-305100000.000000000000,0.28000
,,,-305000000.000000000000,0.28000
,,,-304900000.000000000000,0.28000
,,,-304800000.000000000000,0.32000
,,,-304700000.000000000000,0.28000
,,,-304600000.000000000000,0.32000
,,,-304500000.000000000000,0.28000
,,,-304400000.000000000000,0.28000
,,,-304300000.000000000000,0.28000
,,,-304200000.000000000000,0.28000
,,,-304100000.000000000000,0.32000
,,,-304000000.000000000000,0.32000
,,,-303900000.000000000000,0.32000
,,,-303800000.000000000000,0.28000
,,,-303700000.000000000000,0.32000
,,,-303600000.000000000000,0.32000
,,,-303500000.000000000000,0.32000
,,,-303400000.000000000000,0.28000
,,,-303300000.000000000000,0.32000
,,,-303200000.000000000000,0.28000
,,,-303100000.000000000000,0.28000
,,,-303000000.000000000000,0.28000
,,,-302900000.000000000000,0.36000
,,,-302800000.000000000000,0.28000
,,,-302700000.000000000000,0.28000
,,,-302600000.000000000000,0.28000
,,,-302500000.000000000000,0.32000
,,,-302400000.000000000000,0.32000
,,,-302300000.000000000000,0.28000
,,,-302200000.000000000000,0.28000
,,,-302100000.000000000000,0.28000
,,,-302000000.000000000000,0.28000
,,,-301900000.000000000000,0.28000
,,,-301800000.000000000000,0.28000
,,,-301700000.000000000000,0.32000
,,,-301600000.000000000000,0.32000
,,,-301500000.000000000000,0.32000
,,,-301400000.000000000000,0.28000
,,,-301300000.000000000000,0.28000
,,,-301200000.000000000000,0.32000
,,,-301100000.000000000000,0.24000
,,,-301000000.000000000000,0.32000
,,,-300900000.000000000000,0.28000
,,,-300800000.000000000000,0.32000
,,,-300700000.000000000000,0.28000
,,,-300600000.000000000000,0.36000
