"TIME","y1","y2","y3","y4","y5","y6"
0.1452667474,0.484471,0.172116,0.0431639,0.0117883,0.00641837,0.00564518
0.1452670674,0.484486,0.172117,0.0431643,0.0117884,0.00641839,0.00564518
0.1452728815,0.484747,0.172136,0.0431718,0.0117902,0.00641868,0.00564522
0.1454376616,0.492168,0.172657,0.0433853,0.0118422,0.00642764,0.00564652
0.1456077572,0.499801,0.173218,0.0436057,0.0118958,0.00643688,0.00564786
0.1459479485,0.515066,0.174342,0.0440505,0.012005,0.00645598,0.00565055
0.146628331,0.545417,0.176755,0.04494,0.0122233,0.00649417,0.00565625
0.147270747,0.57388,0.179208,0.0457924,0.0124348,0.00653162,0.00566163
0.1472742217,0.57386,0.179221,0.045797,0.0124359,0.00653182,0.00566166
0.1472768821,0.573845,0.179231,0.0458006,0.0124368,0.00653198,0.00566168
0.1476120947,0.571928,0.180549,0.0462494,0.0125488,0.00655195,0.00566465
0.1479526282,0.569994,0.181865,0.0467113,0.012665,0.00657287,0.00566768
0.1486336951,0.566127,0.184498,0.047635,0.0128973,0.00661471,0.00567421
0.149995829,0.558484,0.18961,0.0495215,0.0133787,0.00670289,0.00568729
0.1527200967,0.543505,0.199327,0.0534166,0.0144003,0.00689558,0.00571721
0.1552667474,0.52987,0.207817,0.0571901,0.0154269,0.00709654,0.00574946
0.1552702239,0.530025,0.207828,0.0571952,0.0154283,0.00709681,0.0057495
0.1552728823,0.530143,0.207837,0.0571992,0.0154294,0.00709702,0.00574954
0.1554377056,0.537491,0.208374,0.057448,0.0154987,0.00711076,0.0057518
0.1556078457,0.545049,0.208952,0.0577049,0.0155702,0.00712495,0.00575413
0.1559481259,0.560165,0.210108,0.0582232,0.0157153,0.0071541,0.0057588
0.1566286863,0.590219,0.212584,0.0592599,0.0160055,0.00721241,0.00576862
0.157270747,0.61838,0.215092,0.0602497,0.0162851,0.00726923,0.00577788
0.1572742219,0.618358,0.215105,0.0602551,0.0162867,0.00726954,0.00577793
0.157276883,0.618342,0.215116,0.0602592,0.0162878,0.00726977,0.00577797
0.1576121854,0.616276,0.216462,0.06078,0.0164357,0.00730001,0.00578306
0.1579528101,0.614192,0.217807,0.0613146,0.0165886,0.00733153,0.00578823
0.1586340595,0.610023,0.220496,0.0623839,0.0168942,0.00739458,0.00579929
0.1599965583,0.601785,0.225713,0.0645594,0.017524,0.00752649,0.00582141
