Record Length,30000,,Source,CH1,CH2
Sample Interval,0.0020000001563,,Second,Volt,Volt
,,,-18.53400000000,1.32000,4.95000
,,,-18.53200125000,1.28000,4.95000
,,,-18.53000125000,1.32000,4.95000
,,,-18.52800125000,1.32000,4.95000
,,,-18.52600125000,1.28000,4.95000
,,,-18.52400000000,1.32000,4.95000
,,,-18.52200125000,1.28000,4.91040
,,,-18.52000000000,1.28000,4.91040
,,,-18.51800125000,1.28000,4.95000
,,,-18.51600125000,1.32000,4.95000
,,,-18.51400000000,1.32000,4.95000
,,,-18.51200125000,1.28000,4.95000
,,,-18.51000000000,1.28000,4.95000
,,,-18.50800125000,1.32000,4.95000
,,,-18.50600000000,1.28000,4.95000
,,,-18.50400125000,1.28000,4.95000
,,,-18.50200125000,1.28000,4.95000
,,,-18.50000000000,1.32000,4.91040
,,,-18.49800125000,1.28000,4.95000
,,,-18.49600000000,1.28000,4.95000
,,,-18.49400125000,1.32000,4.95000
,,,-18.49200000000,1.28000,4.91040
,,,-18.49000125000,1.28000,4.95000
,,,-18.48800125000,1.28000,4.95000
,,,-18.48600000000,1.28000,4.95000
,,,-18.48400125000,1.28000,4.95000
,,,-18.48200000000,1.24000,4.95000
,,,-18.48000125000,1.24000,4.95000
,,,-18.47800125000,1.28000,4.95000
,,,-18.47600125000,1.28000,4.91040
,,,-18.47400125000,1.28000,4.95000
,,,-18.47200000000,1.28000,4.95000
,,,-18.47000125000,1.28000,4.95000
,,,-18.46800000000,1.28000,4.95000
,,,-18.46600125000,1.32000,4.95000
,,,-18.46400125000,1.24000,4.98960
,,,-18.46200125000,1.28000,4.95000
,,,-18.46000125000,1.28000,4.95000
,,,-18.45800000000,1.28000,4.91040
,,,-18.45600125000,1.24000,4.95000
,,,-18.45400000000,1.32000,4.91040
,,,-18.45200125000,1.28000,4.95000
,,,-18.45000125000,1.32000,4.95000
,,,-18.44800000000,1.32000,4.95000
,,,-18.44600125000,1.32000,4.91040
,,,-18.44400000000,1.32000,4.91040
,,,-18.44200125000,1.28000,4.95000
,,,-18.44000000000,1.28000,4.95000
,,,-18.43800125000,1.32000,4.95000
,,,-18.43600125000,1.28000,4.91040
,,,-18.43400000000,1.32000,4.91040
,,,-18.43200125000,1.32000,4.95000
,,,-18.43000000000,1.32000,4.91040
,,,-18.42800125000,1.32000,4.95000
,,,-18.42600000000,1.32000,4.95000
,,,-18.42400125000,1.32000,4.95000
,,,-18.42200125000,1.32000,4.95000
,,,-18.42000000000,1.32000,4.95000
,,,-18.41800125000,1.36000,4.91040
,,,-18.41600000000,1.36000,4.95000
,,,-18.41400125000,1.36000,4.95000
,,,-18.41200125000,1.32000,4.91040
,,,-18.41000125000,1.36000,4.95000
,,,-18.40800125000,1.36000,4.95000
,,,-18.40600000000,1.36000,4.95000
,,,-18.40400125000,1.36000,4.95000
,,,-18.40200000000,1.36000,4.95000
,,,-18.40000125000,1.40000,4.95000
,,,-18.39800125000,1.40000,4.95000
,,,-18.39600125000,1.40000,4.95000
,,,-18.39400125000,1.40000,4.95000
,,,-18.39200000000,1.40000,4.95000
,,,-18.39000125000,1.40000,4.95000
,,,-18.38800000000,1.44000,4.95000
,,,-18.38600125000,1.44000,4.95000
,,,-18.38400125000,1.44000,4.91040
,,,-18.38200000000,1.40000,4.91040
,,,-18.38000125000,1.44000,4.91040
,,,-18.37800000000,1.44000,4.95000
,,,-18.37600125000,1.48000,4.95000
,,,-18.37400000000,1.48000,4.95000
,,,-18.37200125000,1.48000,4.91040
,,,-18.37000125000,1.52000,4.91040
,,,-18.36800000000,1.48000,4.91040
,,,-18.36600125000,1.44000,4.91040
,,,-18.36400000000,1.48000,4.95000
,,,-18.36200125000,1.48000,4.95000
,,,-18.36000000000,1.52000,4.95000
,,,-18.35800125000,1.52000,4.95000
,,,-18.35600125000,1.52000,-0.03960
,,,-18.35400000000,1.52000,0.03960
,,,-18.35200125000,1.56000,0.00
,,,-18.35000000000,1.52000,-0.07920
,,,-18.34800125000,1.56000,-0.03960
,,,-18.34600125000,1.52000,-0.03960
,,,-18.34400125000,1.56000,-0.03960
,,,-18.34200125000,1.56000,-0.03960
,,,-18.34000000000,1.56000,-0.03960
,,,-18.33800125000,1.56000,-0.03960
,,,-18.33600000000,1.56000,0.00
,,,-18.33400125000,1.64000,-0.03960
,,,-18.33200125000,1.64000,-0.03960
,,,-18.33000000000,1.60000,-0.03960
,,,-18.32800125000,1.60000,-0.03960
,,,-18.32600000000,1.68000,-0.03960
,,,-18.32400125000,1.64000,0.00
,,,-18.32200000000,1.68000,-0.07920
,,,-18.32000125000,1.68000,0.00
,,,-18.31800125000,1.72000,-0.07920
,,,-18.31600000000,1.68000,-0.03960
,,,-18.31400125000,1.68000,-0.03960
,,,-18.31200000000,1.72000,-0.03960
,,,-18.31000125000,1.68000,-0.03960
,,,-18.30800000000,1.72000,-0.03960
,,,-18.30600125000,1.72000,-0.03960
,,,-18.30400125000,1.76000,-0.03960
,,,-18.30200000000,1.76000,-0.03960
,,,-18.30000125000,1.76000,-0.07920
,,,-18.29800000000,1.76000,-0.07920
,,,-18.29600125000,1.76000,-0.03960
,,,-18.29400125000,1.76000,-0.03960
,,,-18.29200125000,1.76000,-0.03960
,,,-18.29000125000,1.80000,-0.03960
,,,-18.28800000000,1.80000,-0.03960
,,,-18.28600125000,1.84000,-0.03960
,,,-18.28400000000,1.84000,-0.07920
,,,-18.28200125000,1.84000,0.00
,,,-18.28000125000,1.88000,-0.03960
,,,-18.27800125000,1.88000,-0.07920
,,,-18.27600125000,1.88000,-0.03960
,,,-18.27400000000,1.88000,-0.03960
,,,-18.27200125000,1.88000,-0.03960
,,,-18.27000000000,1.92000,-0.03960
,,,-18.26800125000,1.92000,-0.03960
,,,-18.26600125000,1.92000,-0.03960
,,,-18.26400000000,1.92000,-0.03960
,,,-18.26200125000,1.92000,-0.03960
,,,-18.26000000000,1.96000,-0.07920
,,,-18.25800125000,1.96000,-0.03960
,,,-18.25600000000,2.00000,-0.03960
,,,-18.25400125000,2.00000,-0.03960
,,,-18.25200125000,2.00000,-0.03960
,,,-18.25000000000,2.00000,-0.03960
,,,-18.24800125000,2.00000,-0.03960
,,,-18.24600000000,2.00000,-0.03960
,,,-18.24400125000,2.00000,-0.03960
,,,-18.24200000000,2.00000,-0.07920
,,,-18.24000125000,2.04000,-0.03960
,,,-18.23800125000,2.00000,-0.03960
,,,-18.23600000000,2.04000,-0.07920
,,,-18.23400125000,2.04000,-0.03960
,,,-18.23200000000,2.12000,-0.03960
,,,-18.23000125000,2.08000,-0.03960
,,,-18.22800125000,2.12000,-0.03960
,,,-18.22600125000,2.08000,-0.03960
,,,-18.22400125000,2.12000,-0.03960
,,,-18.22200000000,2.12000,-0.03960
,,,-18.22000125000,2.12000,-0.07920
,,,-18.21800000000,2.12000,-0.03960
,,,-18.21600125000,2.16000,-0.03960
,,,-18.21400125000,2.16000,-0.03960
,,,-18.21200125000,2.16000,-0.07920
,,,-18.21000125000,2.20000,-0.03960
,,,-18.20800000000,2.20000,-0.03960
,,,-18.20600125000,2.20000,-0.03960
,,,-18.20400000000,2.20000,-0.03960
,,,-18.20200125000,2.20000,-0.03960
,,,-18.20000125000,2.28000,-0.07920
,,,-18.19800000000,2.28000,-0.03960
,,,-18.19600125000,2.32000,-0.03960
,,,-18.19400000000,2.32000,-0.07920
,,,-18.19200125000,2.32000,-0.03960
,,,-18.19000000000,2.36000,-0.03960
,,,-18.18800125000,2.36000,0.00
,,,-18.18600125000,2.40000,-0.03960
,,,-18.18400000000,2.40000,-0.03960
,,,-18.18200125000,2.36000,-0.03960
,,,-18.18000000000,2.40000,-0.07920
,,,-18.17800125000,2.44000,-0.03960
,,,-18.17600000000,2.44000,-0.03960
,,,-18.17400125000,2.44000,-0.07920
,,,-18.17200125000,2.44000,-0.07920
,,,-18.17000000000,2.44000,-0.07920
,,,-18.16800125000,2.44000,-0.03960
,,,-18.16600000000,2.48000,-0.03960
,,,-18.16400125000,2.48000,-0.03960
,,,-18.16200125000,2.48000,-0.03960
,,,-18.16000125000,2.52000,-0.07920
,,,-18.15800125000,2.48000,-0.03960
,,,-18.15600000000,2.52000,-0.03960
,,,-18.15400125000,2.52000,-0.03960
,,,-18.15200000000,2.52000,-0.03960
,,,-18.15000125000,2.56000,-0.03960
,,,-18.14800125000,2.56000,-0.03960
,,,-18.14600000000,2.56000,-0.07920
,,,-18.14400125000,2.56000,-0.07920
,,,-18.14200000000,2.60000,-0.07920
,,,-18.14000125000,2.60000,-0.03960
,,,-18.13800000000,2.60000,-0.03960
,,,-18.13600125000,2.56000,-0.03960
,,,-18.13400125000,2.60000,-0.03960
,,,-18.13200000000,2.60000,-0.03960
,,,-18.13000125000,2.64000,-0.03960
,,,-18.12800000000,2.64000,-0.03960
,,,-18.12600125000,2.60000,-0.07920
,,,-18.12400000000,2.64000,-0.03960
,,,-18.12200125000,2.64000,-0.07920
,,,-18.12000125000,2.68000,-0.03960
,,,-18.11800000000,2.64000,-0.03960
,,,-18.11600125000,2.64000,-0.03960
,,,-18.11400000000,2.72000,-0.07920
,,,-18.11200125000,2.68000,-0.03960
,,,-18.11000000000,2.68000,-0.03960
,,,-18.10800125000,2.72000,-0.03960
,,,-18.10600125000,2.72000,-0.03960
,,,-18.10400000000,2.72000,-0.03960
,,,-18.10200125000,2.72000,-0.03960
,,,-18.10000000000,2.72000,-0.07920
,,,-18.09800125000,2.72000,-0.03960
,,,-18.09600125000,2.76000,0.00
,,,-18.09400125000,2.72000,-0.03960
,,,-18.09200125000,2.76000,-0.03960
,,,-18.09000000000,2.72000,-0.03960
,,,-18.08800125000,2.76000,-0.03960
,,,-18.08600000000,2.76000,-0.03960
,,,-18.08400125000,2.76000,-0.03960
,,,-18.08200125000,2.76000,-0.03960
,,,-18.08000000000,2.76000,-0.03960
,,,-18.07800125000,2.76000,-0.03960
,,,-18.07600000000,2.76000,-0.03960
,,,-18.07400125000,2.76000,-0.03960
,,,-18.07200000000,2.76000,-0.03960
,,,-18.07000125000,2.76000,-0.03960
,,,-18.06800125000,2.76000,-0.03960
,,,-18.06600000000,2.76000,0.00
,,,-18.06400125000,2.76000,-0.03960
,,,-18.06200000000,2.76000,-0.03960
,,,-18.06000125000,2.80000,-0.07920
,,,-18.05800000000,2.76000,-0.03960
,,,-18.05600125000,2.76000,-0.07920
,,,-18.05400125000,2.76000,-0.03960
,,,-18.05200000000,2.80000,-0.07920
,,,-18.05000125000,2.80000,-0.03960
,,,-18.04800000000,2.80000,-0.03960
,,,-18.04600125000,2.80000,-0.03960
,,,-18.04400125000,2.80000,-0.07920
,,,-18.04200125000,2.80000,-0.07920
,,,-18.04000125000,2.80000,-0.03960
,,,-18.03800000000,2.80000,-0.03960
,,,-18.03600125000,2.80000,-0.03960
,,,-18.03400000000,2.80000,-0.03960
,,,-18.03200125000,2.80000,-0.07920
,,,-18.03000125000,2.84000,-0.03960
,,,-18.02800125000,2.80000,-0.03960
,,,-18.02600125000,2.80000,-0.03960
,,,-18.02400000000,2.84000,-0.07920
,,,-18.02200125000,2.84000,-0.03960
,,,-18.02000000000,2.80000,-0.03960
,,,-18.01800125000,2.84000,-0.03960
,,,-18.01600125000,2.80000,-0.03960
,,,-18.01400000000,2.84000,-0.07920
,,,-18.01200125000,2.80000,-0.03960
,,,-18.01000000000,2.84000,-0.03960
,,,-18.00800125000,2.84000,-0.03960
,,,-18.00600000000,2.84000,-0.03960
,,,-18.00400125000,2.84000,-0.03960
,,,-18.00200125000,2.84000,-0.03960
,,,-18.00000000000,2.84000,-0.07920
,,,-17.99800125000,2.84000,-0.03960
,,,-17.99600000000,2.80000,-0.07920
,,,-17.99400125000,2.84000,-0.03960
,,,-17.99200000000,2.84000,-0.03960
,,,-17.99000125000,2.80000,-0.03960
,,,-17.98800125000,2.80000,-0.03960
,,,-17.98600000000,2.80000,-0.03960
,,,-17.98400125000,2.80000,-0.03960
,,,-17.98200000000,2.76000,-0.03960
,,,-17.98000125000,2.80000,-0.07920
,,,-17.97800125000,2.80000,-0.03960
,,,-17.97600125000,2.76000,-0.03960
,,,-17.97400125000,2.80000,-0.03960
,,,-17.97200000000,2.80000,-0.07920
,,,-17.97000125000,2.80000,-0.07920
,,,-17.96800000000,2.80000,-0.03960
,,,-17.96600125000,2.80000,-0.03960
,,,-17.96400125000,2.80000,-0.03960
,,,-17.96200125000,2.76000,-0.03960
,,,-17.96000125000,2.76000,-0.03960
,,,-17.95800000000,2.76000,-0.03960
,,,-17.95600125000,2.76000,-0.07920
,,,-17.95400000000,2.76000,-0.07920
,,,-17.95200125000,2.76000,-0.07920
,,,-17.95000125000,2.76000,-0.03960
,,,-17.94800000000,2.76000,-0.03960
,,,-17.94600125000,2.76000,-0.03960
,,,-17.94400000000,2.76000,-0.03960
,,,-17.94200125000,2.76000,-0.03960
,,,-17.94000000000,2.76000,-0.03960
,,,-17.93800125000,2.76000,-0.07920
,,,-17.93600125000,2.76000,-0.07920
,,,-17.93400000000,2.72000,-0.03960
,,,-17.93200125000,2.76000,-0.03960
,,,-17.93000000000,2.76000,-0.03960
,,,-17.92800125000,2.76000,-0.03960
,,,-17.92600000000,2.72000,-0.03960
,,,-17.92400125000,2.72000,-0.03960
,,,-17.92200125000,2.72000,-0.03960
,,,-17.92000000000,2.68000,-0.03960
,,,-17.91800125000,2.72000,-0.03960
,,,-17.91600000000,2.68000,-0.03960
,,,-17.91400125000,2.72000,-0.07920
,,,-17.91200125000,2.68000,-0.03960
,,,-17.91000125000,2.68000,-0.07920
,,,-17.90800125000,2.68000,-0.03960
,,,-17.90600000000,2.68000,-0.03960
,,,-17.90400125000,2.64000,-0.03960
,,,-17.90200000000,2.64000,-0.03960
,,,-17.90000125000,2.64000,-0.03960
,,,-17.89800125000,2.68000,-0.03960
,,,-17.89600000000,2.64000,-0.03960
,,,-17.89400125000,2.64000,-0.03960
,,,-17.89200000000,2.64000,-0.03960
,,,-17.89000125000,2.60000,-0.03960
,,,-17.88800000000,2.60000,-0.07920
,,,-17.88600125000,2.60000,-0.03960
,,,-17.88400125000,2.60000,-0.03960
,,,-17.88200000000,2.60000,-0.03960
,,,-17.88000125000,2.56000,-0.03960
,,,-17.87800000000,2.56000,-0.03960
,,,-17.87600125000,2.56000,-0.03960
,,,-17.87400000000,2.56000,-0.03960
,,,-17.87200125000,2.56000,-0.03960
,,,-17.87000125000,2.52000,-0.07920
,,,-17.86800000000,2.56000,-0.07920
,,,-17.86600125000,2.52000,-0.03960
,,,-17.86400000000,2.52000,-0.03960
,,,-17.86200125000,2.52000,-0.03960
,,,-17.86000000000,2.52000,-0.07920
,,,-17.85800125000,2.48000,-0.03960
,,,-17.85600125000,2.48000,-0.03960
,,,-17.85400000000,2.48000,-0.07920
,,,-17.85200125000,2.48000,-0.03960
,,,-17.85000000000,2.44000,-0.03960
,,,-17.84800125000,2.44000,-0.03960
,,,-17.84600125000,2.44000,-0.03960
,,,-17.84400125000,2.44000,-0.03960
,,,-17.84200125000,2.44000,-0.03960
,,,-17.84000000000,2.40000,-0.03960
,,,-17.83800125000,2.40000,-0.07920
,,,-17.83600000000,2.40000,-0.07920
,,,-17.83400125000,2.36000,-0.03960
,,,-17.83200125000,2.40000,-0.03960
,,,-17.83000000000,2.36000,-0.03960
,,,-17.82800125000,2.36000,-0.07920
,,,-17.82600000000,2.36000,-0.03960
,,,-17.82400125000,2.36000,-0.07920
,,,-17.82200000000,2.32000,-0.03960
,,,-17.82000125000,2.36000,-0.03960
,,,-17.81800125000,2.32000,-0.07920
,,,-17.81600000000,2.32000,-0.07920
,,,-17.81400125000,2.32000,-0.07920
,,,-17.81200000000,2.28000,-0.03960
,,,-17.81000125000,2.28000,-0.03960
,,,-17.80800000000,2.28000,-0.03960
,,,-17.80600125000,2.28000,-0.03960
,,,-17.80400125000,2.28000,-0.03960
,,,-17.80200000000,2.28000,-0.03960
,,,-17.80000125000,2.20000,-0.03960
,,,-17.79800000000,2.16000,-0.03960
,,,-17.79600125000,2.16000,-0.07920
,,,-17.79400125000,2.16000,-0.07920
,,,-17.79200125000,2.16000,-0.03960
,,,-17.79000125000,2.12000,-0.03960
,,,-17.78800000000,2.12000,-0.03960
,,,-17.78600125000,2.12000,-0.07920
,,,-17.78400000000,2.12000,-0.03960
,,,-17.78200125000,2.12000,0.00
,,,-17.78000125000,2.08000,-0.03960
,,,-17.77800125000,2.08000,-0.03960
,,,-17.77600125000,2.04000,4.87080
,,,-17.77400000000,2.04000,4.87080
,,,-17.77200125000,2.04000,4.91040
,,,-17.77000000000,2.04000,4.95000
,,,-17.76800125000,2.00000,4.95000
,,,-17.76600125000,2.00000,4.91040
,,,-17.76400000000,2.00000,4.95000
,,,-17.76200125000,2.00000,4.98960
,,,-17.76000000000,2.00000,4.95000
,,,-17.75800125000,2.00000,4.95000
,,,-17.75600000000,2.00000,4.95000
,,,-17.75400125000,1.96000,4.95000
,,,-17.75200125000,1.96000,4.91040
,,,-17.75000000000,1.96000,4.91040
,,,-17.74800125000,1.96000,4.95000
,,,-17.74600000000,1.92000,4.95000
,,,-17.74400125000,1.92000,4.95000
,,,-17.74200000000,1.92000,4.95000
,,,-17.74000125000,1.92000,4.95000
,,,-17.73800125000,1.92000,4.95000
,,,-17.73600000000,1.92000,4.95000
,,,-17.73400125000,1.88000,4.95000
,,,-17.73200000000,1.84000,4.91040
,,,-17.73000125000,1.88000,4.95000
,,,-17.72800125000,1.84000,4.91040
,,,-17.72600125000,1.84000,4.91040
,,,-17.72400125000,1.84000,4.95000
,,,-17.72200000000,1.80000,4.95000
,,,-17.72000125000,1.84000,4.98960
,,,-17.71800000000,1.80000,4.91040
,,,-17.71600125000,1.76000,4.91040
,,,-17.71400125000,1.76000,4.95000
,,,-17.71200000000,1.76000,4.95000
,,,-17.71000125000,1.80000,4.91040
,,,-17.70800000000,1.76000,4.95000
,,,-17.70600125000,1.72000,4.98960
,,,-17.70400000000,1.72000,4.95000
,,,-17.70200125000,1.72000,4.95000
,,,-17.70000125000,1.72000,4.95000
,,,-17.69800000000,1.68000,4.95000
,,,-17.69600125000,1.72000,4.95000
,,,-17.69400000000,1.68000,4.91040
,,,-17.69200125000,1.64000,4.91040
,,,-17.69000000000,1.68000,4.95000
,,,-17.68800125000,1.64000,4.95000
,,,-17.68600125000,1.64000,4.91040
,,,-17.68400000000,1.64000,4.91040
,,,-17.68200125000,1.60000,4.91040
,,,-17.68000000000,1.60000,4.95000
,,,-17.67800125000,1.60000,4.95000
,,,-17.67600000000,1.56000,4.95000
,,,-17.67400125000,1.60000,4.95000
,,,-17.67200125000,1.56000,4.91040
,,,-17.67000000000,1.52000,4.95000
,,,-17.66800125000,1.56000,4.91040
,,,-17.66600000000,1.52000,4.91040
,,,-17.66400125000,1.52000,4.91040
,,,-17.66200125000,1.52000,4.91040
,,,-17.66000125000,1.52000,4.95000
,,,-17.65800125000,1.48000,4.95000
,,,-17.65600000000,1.48000,4.91040
,,,-17.65400125000,1.52000,4.95000
,,,-17.65200000000,1.48000,4.91040
,,,-17.65000125000,1.48000,4.95000
,,,-17.64800125000,1.48000,4.95000
,,,-17.64600000000,1.44000,4.95000
,,,-17.64400125000,1.44000,4.95000
,,,-17.64200000000,1.44000,4.91040
,,,-17.64000125000,1.40000,4.91040
,,,-17.63800000000,1.44000,4.95000
,,,-17.63600125000,1.40000,4.95000
,,,-17.63400125000,1.40000,4.95000
,,,-17.63200000000,1.36000,4.91040
,,,-17.63000125000,1.36000,4.95000
,,,-17.62800000000,1.36000,4.95000
,,,-17.62600125000,1.32000,4.95000
,,,-17.62400000000,1.32000,4.95000
,,,-17.62200125000,1.36000,4.98960
,,,-17.62000125000,1.32000,4.95000
,,,-17.61800000000,1.32000,4.95000
,,,-17.61600125000,1.28000,4.95000
,,,-17.61400000000,1.28000,4.91040
,,,-17.61200125000,1.28000,4.91040
,,,-17.61000000000,1.28000,4.91040
,,,-17.60800125000,1.28000,4.91040
,,,-17.60600125000,1.28000,4.91040
,,,-17.60400000000,1.28000,4.91040
,,,-17.60200125000,1.28000,4.91040
,,,-17.60000000000,1.24000,4.95000
,,,-17.59800125000,1.24000,4.95000
,,,-17.59600125000,1.24000,4.91040
,,,-17.59400125000,1.24000,4.95000
,,,-17.59200125000,1.24000,4.91040
,,,-17.59000000000,1.24000,4.91040
,,,-17.58800125000,1.20000,4.95000
,,,-17.58600000000,1.20000,4.91040
,,,-17.58400125000,1.16000,-0.03960
,,,-17.58200125000,1.20000,0.03960
,,,-17.58000000000,1.20000,0.00
,,,-17.57800125000,1.16000,-0.03960
,,,-17.57600000000,1.20000,-0.03960
,,,-17.57400125000,1.16000,-0.03960
,,,-17.57200000000,1.16000,-0.07920
,,,-17.57000125000,1.16000,-0.03960
,,,-17.56800125000,1.16000,-0.03960
,,,-17.56600000000,1.12000,-0.03960
,,,-17.56400125000,1.12000,-0.03960
,,,-17.56200000000,1.12000,-0.03960
,,,-17.56000125000,1.12000,-0.03960
,,,-17.55800000000,1.08000,-0.03960
,,,-17.55600125000,1.12000,-0.03960
,,,-17.55400125000,1.12000,-0.03960
,,,-17.55200000000,1.12000,-0.03960
,,,-17.55000125000,1.12000,-0.03960
,,,-17.54800000000,1.12000,-0.03960
,,,-17.54600125000,1.12000,-0.03960
,,,-17.54400125000,1.08000,-0.03960
,,,-17.54200125000,1.08000,-0.07920
,,,-17.54000125000,1.08000,-0.03960
,,,-17.53800000000,1.08000,-0.03960
,,,-17.53600125000,1.08000,-0.03960
,,,-17.53400000000,1.08000,-0.03960
,,,-17.53200125000,1.08000,0.00
,,,-17.53000125000,1.08000,-0.07920
,,,-17.52800125000,1.08000,-0.07920
,,,-17.52600125000,1.08000,0.00
,,,-17.52400000000,1.04000,-0.03960
,,,-17.52200125000,1.08000,-0.03960
,,,-17.52000000000,1.04000,-0.03960
,,,-17.51800125000,1.04000,-0.03960
,,,-17.51600125000,1.04000,-0.03960
,,,-17.51400000000,1.04000,-0.03960
,,,-17.51200125000,1.08000,-0.03960
,,,-17.51000000000,1.04000,-0.03960
,,,-17.50800125000,1.04000,-0.03960
,,,-17.50600000000,1.04000,-0.03960
,,,-17.50400125000,1.08000,-0.03960
,,,-17.50200125000,1.00000,-0.03960
,,,-17.50000000000,1.04000,-0.03960
,,,-17.49800125000,1.04000,-0.03960
,,,-17.49600000000,1.04000,-0.03960
,,,-17.49400125000,1.04000,-0.07920
,,,-17.49200000000,1.00000,-0.03960
,,,-17.49000125000,1.04000,-0.07920
,,,-17.48800125000,1.08000,-0.03960
,,,-17.48600000000,1.04000,-0.03960
,,,-17.48400125000,1.08000,-0.07920
,,,-17.48200000000,1.04000,-0.07920
,,,-17.48000125000,1.08000,-0.03960
,,,-17.47800125000,1.04000,-0.07920
,,,-17.47600125000,1.04000,-0.03960
,,,-17.47400125000,1.00000,-0.03960
,,,-17.47200000000,1.04000,-0.03960
,,,-17.47000125000,1.04000,-0.03960
,,,-17.46800000000,1.08000,-0.03960
,,,-17.46600125000,1.04000,-0.03960
,,,-17.46400125000,1.04000,-0.07920
,,,-17.46200000000,1.08000,-0.03960
,,,-17.46000125000,1.04000,-0.03960
,,,-17.45800000000,1.08000,-0.07920
,,,-17.45600125000,1.08000,-0.03960
,,,-17.45400000000,1.08000,-0.03960
,,,-17.45200125000,1.08000,-0.07920
,,,-17.45000125000,1.08000,-0.03960
,,,-17.44800000000,1.08000,-0.07920
,,,-17.44600125000,1.08000,-0.03960
,,,-17.44400000000,1.08000,-0.07920
,,,-17.44200125000,1.08000,-0.03960
,,,-17.44000000000,1.12000,-0.07920
,,,-17.43800125000,1.12000,-0.07920
,,,-17.43600125000,1.12000,-0.03960
,,,-17.43400000000,1.12000,-0.03960
,,,-17.43200125000,1.12000,-0.07920
,,,-17.43000000000,1.12000,-0.03960
,,,-17.42800125000,1.12000,-0.03960
,,,-17.42600000000,1.12000,-0.03960
,,,-17.42400125000,1.12000,-0.03960
,,,-17.42200125000,1.16000,-0.03960
,,,-17.42000000000,1.12000,-0.03960
,,,-17.41800125000,1.12000,-0.03960
,,,-17.41600000000,1.16000,-0.03960
,,,-17.41400125000,1.12000,-0.03960
,,,-17.41200125000,1.12000,-0.03960
,,,-17.41000125000,1.16000,-0.03960
,,,-17.40800125000,1.16000,-0.03960
,,,-17.40600000000,1.16000,-0.03960
,,,-17.40400125000,1.16000,-0.03960
,,,-17.40200000000,1.16000,-0.03960
,,,-17.40000125000,1.24000,-0.03960
,,,-17.39800125000,1.20000,-0.03960
,,,-17.39600000000,1.24000,-0.03960
,,,-17.39400125000,1.24000,-0.07920
,,,-17.39200000000,1.24000,-0.07920
,,,-17.39000125000,1.24000,4.87080
,,,-17.38800000000,1.24000,4.87080
,,,-17.38600125000,1.24000,4.95000
,,,-17.38400125000,1.24000,4.95000
,,,-17.38200000000,1.24000,4.95000
,,,-17.38000125000,1.24000,4.95000
,,,-17.37800000000,1.24000,4.95000
,,,-17.37600125000,1.24000,4.95000
,,,-17.37400000000,1.24000,4.91040
,,,-17.37200125000,1.24000,4.95000
,,,-17.37000125000,1.24000,4.95000
,,,-17.36800000000,1.24000,4.95000
,,,-17.36600125000,1.28000,4.91040
,,,-17.36400000000,1.28000,4.95000
,,,-17.36200125000,1.24000,4.95000
,,,-17.36000000000,1.28000,4.91040
,,,-17.35800125000,1.28000,4.91040
,,,-17.35600125000,1.28000,4.95000
,,,-17.35400000000,1.32000,4.95000
,,,-17.35200125000,1.24000,4.95000
,,,-17.35000000000,1.32000,4.91040
,,,-17.34800125000,1.32000,4.95000
,,,-17.34600125000,1.32000,4.95000
,,,-17.34400125000,1.32000,4.91040
,,,-17.34200125000,1.32000,4.95000
,,,-17.34000000000,1.32000,4.95000
,,,-17.33800125000,1.36000,4.95000
,,,-17.33600000000,1.32000,4.87080
,,,-17.33400125000,1.36000,4.91040
,,,-17.33200125000,1.32000,4.95000
,,,-17.33000000000,1.36000,4.95000
,,,-17.32800125000,1.36000,4.95000
,,,-17.32600000000,1.36000,4.95000
,,,-17.32400125000,1.36000,4.95000
,,,-17.32200000000,1.40000,4.95000
,,,-17.32000125000,1.40000,4.91040
,,,-17.31800125000,1.36000,4.91040
,,,-17.31600000000,1.40000,4.91040
,,,-17.31400125000,1.40000,4.91040
,,,-17.31200000000,1.40000,4.91040
,,,-17.31000125000,1.40000,4.91040
,,,-17.30800000000,1.40000,4.91040
,,,-17.30600125000,1.44000,4.95000
,,,-17.30400125000,1.40000,4.91040
,,,-17.30200000000,1.40000,4.95000
,,,-17.30000125000,1.44000,4.95000
,,,-17.29800000000,1.44000,4.95000
,,,-17.29600125000,1.48000,4.95000
,,,-17.29400125000,1.44000,4.95000
,,,-17.29200125000,1.48000,4.91040
,,,-17.29000125000,1.48000,4.95000
,,,-17.28800000000,1.44000,4.95000
,,,-17.28600125000,1.44000,4.95000
,,,-17.28400000000,1.52000,4.95000
,,,-17.28200125000,1.48000,4.95000
,,,-17.28000125000,1.48000,4.91040
,,,-17.27800000000,1.48000,4.95000
,,,-17.27600125000,1.48000,4.91040
,,,-17.27400000000,1.52000,4.91040
,,,-17.27200125000,1.48000,4.91040
,,,-17.27000000000,1.48000,4.95000
,,,-17.26800125000,1.52000,4.91040
,,,-17.26600125000,1.52000,4.95000
,,,-17.26400000000,1.52000,4.91040
,,,-17.26200125000,1.52000,4.91040
,,,-17.26000000000,1.52000,4.91040
,,,-17.25800125000,1.52000,4.95000
,,,-17.25600000000,1.56000,4.95000
,,,-17.25400125000,1.52000,4.95000
,,,-17.25200125000,1.52000,4.91040
,,,-17.25000000000,1.52000,4.95000
,,,-17.24800125000,1.52000,4.95000
,,,-17.24600000000,1.56000,4.95000
,,,-17.24400125000,1.56000,4.95000
,,,-17.24200000000,1.56000,4.95000
