Record Length,30000,,Source,CH1,CH2
Sample Interval,0.0004000000000,,Second,Volt,Volt
,,,-5.93759950000,0.32000,-0.03960
,,,-5.93720000000,0.32000,-0.03960
,,,-5.93680000000,0.32000,-0.03960
,,,-5.93640000000,0.32000,-0.03960
,,,-5.93600000000,0.32000,-0.03960
,,,-5.93560000000,0.32000,-0.03960
,,,-5.93519950000,0.32000,-0.03960
,,,-5.93479950000,0.32000,-0.03960
,,,-5.93440000000,0.32000,-0.03960
,,,-5.93400000000,0.32000,-0.03960
,,,-5.93360000000,0.32000,-0.03960
,,,-5.93320000000,0.28000,-0.03960
,,,-5.93280000000,0.32000,-0.03960
,,,-5.93239950000,0.32000,-0.03960
,,,-5.93199950000,0.28000,-0.03960
,,,-5.93159950000,0.32000,0.00
,,,-5.93120000000,0.32000,-0.03960
,,,-5.93080000000,0.32000,-0.03960
,,,-5.93040000000,0.28000,-0.03960
,,,-5.93000000000,0.32000,-0.03960
,,,-5.92960000000,0.32000,-0.03960
,,,-5.92919950000,0.32000,-0.03960
,,,-5.92879950000,0.32000,-0.07920
,,,-5.92840000000,0.32000,-0.03960
,,,-5.92800000000,0.28000,-0.03960
,,,-5.92760000000,0.32000,-0.03960
,,,-5.92720000000,0.32000,-0.03960
,,,-5.92680000000,0.32000,-0.03960
,,,-5.92639950000,0.32000,-0.03960
,,,-5.92599950000,0.32000,-0.03960
,,,-5.92560000000,0.32000,-0.03960
,,,-5.92520000000,0.32000,-0.03960
,,,-5.92480000000,0.28000,-0.03960
,,,-5.92440000000,0.28000,-0.03960
,,,-5.92400000000,0.32000,-0.03960
,,,-5.92359950000,0.32000,-0.03960
,,,-5.92319950000,0.32000,-0.03960
,,,-5.92280000000,0.28000,-0.03960
,,,-5.92240000000,0.32000,-0.03960
,,,-5.92200000000,0.32000,-0.03960
,,,-5.92160000000,0.32000,-0.03960
,,,-5.92120000000,0.32000,-0.03960
,,,-5.92079950000,0.32000,-0.03960
,,,-5.92039950000,0.32000,-0.03960
,,,-5.92000000000,0.28000,-0.07920
,,,-5.91960000000,0.32000,-0.03960
,,,-5.91920000000,0.28000,-0.03960
,,,-5.91880000000,0.32000,-0.03960
,,,-5.91840000000,0.32000,-0.07920
,,,-5.91799950000,0.28000,-0.03960
,,,-5.91759950000,0.32000,-0.03960
,,,-5.91720000000,0.32000,-0.03960
,,,-5.91680000000,0.32000,-0.03960
,,,-5.91640000000,0.32000,-0.03960
,,,-5.91600000000,0.32000,-0.03960
,,,-5.91560000000,0.32000,-0.03960
,,,-5.91520000000,0.32000,-0.03960
,,,-5.91479950000,0.32000,-0.03960
,,,-5.91439950000,0.32000,-0.03960
,,,-5.91400000000,0.32000,-0.03960
,,,-5.91360000000,0.28000,-0.03960
,,,-5.91320000000,0.32000,-0.07920
,,,-5.91280000000,0.28000,-0.03960
,,,-5.91240000000,0.28000,-0.07920
,,,-5.91199950000,0.32000,-0.07920
,,,-5.91159950000,0.32000,-0.03960
,,,-5.91120000000,0.32000,-0.03960
,,,-5.91080000000,0.32000,-0.03960
,,,-5.91040000000,0.32000,-0.07920
,,,-5.91000000000,0.28000,-0.03960
,,,-5.90960000000,0.32000,-0.03960
,,,-5.90919950000,0.32000,-0.03960
,,,-5.90879950000,0.32000,-0.03960
,,,-5.90840000000,0.32000,-0.03960
,,,-5.90800000000,0.32000,-0.03960
,,,-5.90760000000,0.32000,-0.07920
,,,-5.90720000000,0.28000,-0.03960
,,,-5.90680000000,0.32000,-0.03960
,,,-5.90639950000,0.32000,-0.03960
,,,-5.90599950000,0.32000,-0.03960
,,,-5.90560000000,0.32000,-0.03960
,,,-5.90520000000,0.32000,-0.03960
,,,-5.90480000000,0.32000,0.00
